prix,Kilométrage,Mise en circulation,Énergie,Boite vitesse,Puissance fiscale,Transmission,Carrosserie,Date de l'annonce,Gouvernorat,Marque,Modèle,Couleur extérieure,Couleur intérieure,Sellerie,Nombre de places,Nombre de portes,Cylindrée,ABS,Airbags frontaux,Airbags latéraux,Airbags rideaux,Alarme anti-intrusion,Anti-démarrage électronique,Anti-patinage,Contrôle de pression des pneus,Fixations ISOFIX,Pneumatiques runflat,Radiateur tropicalisé,Caméra de recul,Caméras 360,Coffre électrique,Jantes en alliage,Radar de recul,Peinture métallisée,Feux à LED,Phares au xénon,Phares Full LED,Antibrouillards,Lave Phares,Toit ouvrant,Toit panoramique,Vitres teintées,Accoudoir avant,Accoudoir arrière,Affichage tête haute,Autoradio,Autoradio CD,Autoradio CD/Mp3,Apple Carplay,Android Auto,Bluetooth,Boîte à gants réfrigérée,Chargeur CD,"Connectivité Aux, usb, iPod",Navigation,Palettes au volant,Sièges sport,Sièges chauffants,Sièges massants,Sièges ventilés,Sièges réglables en hauteur,Sièges électriques,Vitres teintées,Volant/levier de vitesse en cuir,Volant multi-fonctions,3 appuis têtes arrières,Volant réglable hauteur/profondeur,Volant chauffant,Instrumentation numérique,Allumage automatique des feux,Accès sans clé,Bouton Start & Stop,Climatisation,Climatisation automatique,Direction assistée,Détecteur de pluie,Fermeture centralisée,Ordinateur de bord,Régulateur de vitesse,Conduite semi-autonome,Rétroviseurs électriques,Rétroviseurs rabattables,Vitres électriques,Suspension pneumatique,Parkassist
34 500,119 000km,08.2019,Essence,Manuelle,4cv,Traction,Coupé,10.12.2024,Ben Arous,Citroën,C3,Gris argent,Noir,Tissu,5,5,1200cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89 000,105 000km,12.2018,Diesel,Manuelle,6cv,Traction,SUV/4x4,10.12.2024,Ben Arous,KIA,Sportage,Noir,Noir,Tissu,5,5,1600cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63 000,133 000km,08.2019,Essence,Automatique,7cv,Traction,Compacte,10.12.2024,Ariana,Volkswagen,Golf 7,Gris Shark,Gris,Tissu,5,5,1198cm³,true,true,true,true,NA,NA,true,true,NA,NA,NA,NA,NA,NA,NA,true,NA,true,NA,true,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,true,NA,true,NA,NA,true,NA,NA,NA,true,NA,NA,true,NA,true,NA,NA,true,NA,NA,true,NA,true,NA,NA
74 000,186 000km,09.2018,Essence,Automatique,8cv,Traction,Berline,10.12.2024,Tunis,Audi,A4,Noir,Gris,Tissu,5,4,1398cm³,true,true,NA,true,NA,true,true,NA,true,true,NA,NA,NA,NA,true,NA,true,true,NA,NA,true,NA,NA,NA,true,true,NA,NA,true,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,true,true,true,NA,true,true,NA,NA,true,true,NA,true,true,true,true,NA,true,NA,NA,true,true,true,NA,NA
41 900,64 000km,01.2021,Essence,Manuelle,4cv,Traction,Citadine,10.12.2024,Ariana,Renault,Clio,Rouge,Gris,Tissu,5,5,899cm³,true,true,NA,NA,NA,true,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,true,NA,NA,true,true,true,true,true,NA,true,NA,true,NA,NA
52 000,65 000km,01.2017,Essence,Manuelle,6cv,Traction,Citadine,10.12.2024,Tunis,Ford,Focus,Noir,Noir,Tissu,5,5,1300cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,true,true,true,true,NA,NA,true,NA,NA,NA,NA,true,true,NA,true,true,NA,NA,NA,true,NA,NA,true,NA,NA,NA,true,NA,NA,true,NA,NA,true,NA,true,true,NA,NA,NA,NA,NA,true,NA,NA,NA,true,NA,true,NA,NA,true,true,NA,NA
114 000,118 000km,03.2019,Essence,Automatique,10cv,Intégrale,SUV/4x4,10.12.2024,Tunis,DS,7 Crossback,Autre,Noir,Alcantara,5,5,1600cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,true,true,true,true,true,NA,true,true,true,true,true,NA,true,NA,true,NA,NA,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA
35 000,220 000km,08.2012,Diesel,Manuelle,6cv,Traction,Berline,10.12.2024,Tunis,Citroën,C5,Noir,Noir,Tissu,5,5,899cm³,true,true,true,NA,NA,NA,true,true,NA,NA,NA,NA,NA,NA,true,true,NA,true,NA,NA,true,NA,NA,NA,NA,true,true,NA,true,NA,true,NA,NA,true,true,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,true,true,true,NA,NA,true,NA,NA,true,true,true,true,true,NA,true,NA,NA,true,true,NA,NA
115 000,126 000km,09.2010,Diesel,Automatique,10cv,Traction,Autres,10.12.2024,Monastir,BMW,X5,Marron,Autre,Cuir partiel,5,5,2993cm³,true,true,true,true,NA,true,true,true,NA,NA,NA,true,true,true,NA,true,NA,NA,true,NA,true,true,true,true,NA,NA,NA,NA,true,true,true,NA,NA,true,NA,NA,true,NA,NA,NA,NA,true,true,true,true,NA,true,true,NA,true,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,NA
169 999,22 000km,10.2022,Hybride rechargeable essence,Automatique,8cv,Intégrale,Citadine,10.12.2024,La Manouba,Mercedes-Benz,Classe A Berline,Bleu,Noir,Cuir intégral,4,4,1300cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,NA,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true
52 000,267 000km,12.2013,Essence,Automatique,6cv,Traction,Compacte,10.12.2024,Tunis,Volkswagen,Golf 7,Gris argent,Noir,Tissu,5,5,1200cm³,true,true,true,NA,true,true,true,true,true,NA,NA,NA,NA,NA,true,true,true,NA,NA,NA,true,NA,NA,NA,true,true,true,NA,true,true,true,NA,NA,true,true,true,true,NA,true,NA,NA,NA,NA,true,NA,true,NA,true,true,true,NA,NA,true,NA,NA,true,true,true,true,true,true,NA,NA,true,NA,true,NA,true
78 000,220 000km,01.2016,Diesel,Manuelle,8cv,Traction,Pick up,09.12.2024,Nabeul,Isuzu,D-Max Double Cabine,Blanc,Noir,Cuir partiel,5,4,3000cm³,true,true,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145 000,26 000km,05.2021,Hybride rechargeable essence,Automatique,5cv,Traction,Citadine,09.12.2024,Ariana,Volkswagen,Golf 8,Blanc,Noir,Tissu,5,5,1399cm³,true,true,true,true,NA,true,true,true,true,true,NA,NA,true,NA,true,NA,true,true,NA,true,true,true,NA,true,true,true,true,true,NA,NA,NA,true,true,true,true,NA,true,true,NA,true,true,NA,true,true,NA,true,true,true,true,true,true,NA,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,NA,true
220 000,6 000km,03.2024,Hybride rechargeable essence,Automatique,8cv,Traction,Coupé,09.12.2024,Ariana,Mercedes-Benz,CLA,Noir,Autre,Alcantara,5,5,1332cm³,true,true,true,true,NA,true,true,true,true,true,true,NA,true,true,true,NA,true,true,NA,true,true,true,NA,true,true,true,true,true,NA,NA,NA,true,true,true,true,NA,true,true,true,true,NA,NA,true,true,true,true,true,true,NA,true,true,NA,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,NA,true
34 500,184 500km,05.2017,Essence,Manuelle,7cv,Traction,Berline,09.12.2024,Le Kef,Chevrolet,Cruze,Gris Shark,Gris,Tissu,5,4,1599cm³,true,true,true,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,true,true,true,NA,true,NA,true,true,NA,NA,NA,NA,true,true,NA,true,true,true,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,true,true,true,NA,NA,true,NA,NA,true,NA,true,true,true,true,NA,NA,true,true,true,NA,NA
63 500,65 000km,03.2017,Essence,Manuelle,7cv,Traction,Berline,09.12.2024,Jendouba,Hyundai,Elantra,Blanc,Noir,Cuir intégral,5,4,1593cm³,true,true,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,true,true,NA,NA,true,true,true,NA,true,true,true,true,NA,true,NA,true,true,true,NA,NA
36 000,143 000km,01.2016,Essence,Manuelle,6cv,Traction,Coupé,09.12.2024,Ariana,Mazda,2,Bleu,Noir,Tissu,5,5,1496cm³,true,NA,NA,true,NA,NA,true,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,true,true,true,NA,true,true,true,true,NA,true,NA,NA,true,NA,NA
48 000,70 000km,09.2020,Essence,Manuelle,6cv,Intégrale,Berline,09.12.2024,Sousse,MG,3,Noir,Noir,Similicuir,5,5,1500cm³,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152 000,35 000km,12.2022,Diesel,Automatique,8cv,Intégrale,Pick up,09.12.2024,Ariana,Mitsubishi,L200 Sportero,Blanc,Noir,Tissu,5,4,2450cm³,true,true,NA,NA,true,true,NA,NA,true,NA,true,true,true,NA,true,true,true,true,NA,true,true,NA,NA,NA,true,true,true,true,NA,NA,true,NA,true,true,true,NA,true,NA,true,NA,NA,NA,NA,true,NA,true,true,true,true,true,NA,true,NA,NA,NA,NA,true,true,true,true,true,NA,NA,true,true,true,NA,true
45 000,183 000km,12.2012,Essence,Manuelle,7cv,Traction,Monospace,09.12.2024,Tunis,Mercedes-Benz,Classe B,Noir,Beige,Similicuir,5,5,1595cm³,true,true,NA,true,NA,NA,true,true,true,true,NA,NA,NA,NA,true,NA,true,NA,NA,NA,true,NA,NA,NA,true,true,true,NA,true,true,true,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,true,NA,true,true,true,true,NA,NA,NA,true,NA,NA,true,NA,true,true,true,true,true,NA,true,NA,true,NA,NA
67 000,60 000km,12.2016,Essence,Automatique,7cv,Propulsion,Compacte,09.12.2024,Ariana,BMW,Série 1,Blanc,Noir,Tissu,5,5,1499cm³,true,true,true,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,true,true,true,NA,true,NA,true,NA,NA,NA,NA,true,true,NA,true,NA,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,true,NA,NA,NA,NA,true,NA,true,true,true,true,true,true,true,true,NA,NA,true,true,NA,NA
43 000,172 000km,02.2012,Diesel,Manuelle,6cv,Traction,Compacte,09.12.2024,Tunis,Citroën,DS4,Gris argent,Noir,Cuir intégral,5,4,1595cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,NA,NA,true,NA,NA,true,true,NA,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,NA,true,NA,NA,NA,NA,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,NA,NA
98 000,180 000km,01.2016,Diesel,Automatique,7cv,Traction,Citadine,09.12.2024,Tunis,Mercedes-Benz,Classe C,Gris argent,Noir,Cuir intégral,5,4,6999cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,NA,true,true,true,true,true,true,true,NA,NA,true,true,NA,true,true,true,true,NA,NA,true,true,NA,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,true,NA,NA,true,true,true,true,true,true,true,true,true,NA,true,true,true
42 500,100 000km,09.2019,Essence,Manuelle,6cv,Traction,SUV/4x4,09.12.2024,Tunis,Chery,Tiggo 2,Blanc,Noir,Similicuir,5,4,1497cm³,true,true,true,NA,true,NA,NA,NA,NA,NA,NA,true,NA,NA,true,true,true,true,NA,true,true,true,NA,NA,NA,true,NA,NA,true,NA,NA,NA,NA,true,NA,NA,true,NA,true,NA,NA,NA,NA,true,NA,NA,true,true,true,true,NA,NA,NA,NA,NA,true,NA,true,NA,true,true,NA,NA,NA,true,true,NA,NA
287 000,9 800km,12.2017,Essence,Automatique,19cv,Propulsion,Coupé,09.12.2024,Tunis,Jaguar,F-Type,Noir,Noir,Alcantara,2,2,1997cm³,true,true,true,true,true,NA,true,true,NA,NA,NA,true,NA,NA,true,true,true,true,NA,true,true,NA,NA,true,true,true,NA,NA,true,NA,NA,true,NA,true,NA,NA,true,true,true,true,true,NA,NA,true,true,true,true,true,NA,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA
60 000,77 000km,12.2019,Essence,Manuelle,4cv,Traction,Citadine,09.12.2024,Ariana,Volkswagen,Polo,Blanc,Noir,Tissu,5,5,1000cm³,true,true,NA,NA,true,true,true,true,true,NA,true,true,NA,NA,true,NA,NA,true,NA,true,NA,NA,true,true,true,NA,NA,NA,NA,NA,NA,true,true,true,NA,true,true,true,NA,NA,NA,NA,NA,true,NA,true,true,true,true,true,NA,NA,true,NA,NA,NA,true,true,true,true,true,NA,NA,true,NA,true,NA,NA
85 000,19 000km,05.2022,Essence,Automatique,8cv,Traction,Berline,09.12.2024,Ben Arous,Hyundai,i30 Fastback,Noir,Gris,Cuir intégral,5,5,1000cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,NA,true,true,true,true,true,true,true,true,NA,true,NA,true,true,true,true,true,NA,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,true
59 000,87 261km,01.2020,Diesel,Manuelle,5cv,Propulsion,Utilitaire,09.12.2024,Sfax,Peugeot,Partner,Blanc,Gris,Tissu,3,2,1999cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,true,true,true,NA,true,true,true,NA,NA,NA,NA,NA,NA,true,true,true,true,true,true,NA,true,true,true,NA,NA,NA,NA,NA,NA,true,NA,true,true,NA,true,NA,true,true,NA,NA,true,NA,true,true,true,true,true,NA,true,true,true,true,true
89 000,73 262km,10.2020,Diesel,Manuelle,7cv,Traction,Utilitaire,09.12.2024,Sfax,Citroën,Berlingo,Bleu,Noir,Tissu,5,4,1599cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,NA,true,true,true,NA,NA,NA,true,NA,true,true,true,true,true,true,true,NA,true,true,true,NA,NA,true,NA,true,true,true,NA,true,true,true,true,NA,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true
225 000,32 178km,12.2022,Essence,Automatique,11cv,Intégrale,Berline,09.12.2024,Sfax,Mercedes-Benz,Classe C,Blanc,Noir,Cuir intégral,5,4,1496cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
210 000,34 502km,09.2021,Essence,Automatique,8cv,Traction,Berline,09.12.2024,Sfax,Audi,A5 Sportback,Bleu,Gris,Tissu,5,4,1999cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,true,true,NA,NA,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
45 000,84 318km,12.2019,Essence,Manuelle,5cv,Traction,Autres,09.12.2024,Sfax,Chevrolet,Sonic 4p,Gris argent,Noir,Tissu,5,4,999cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,NA,NA,true,true,NA,true,true,true,NA,NA,NA,NA,NA,NA,true,true,true,NA,true,true,NA,true,true,true,NA,NA,NA,NA,NA,NA,NA,NA,true,true,true,true,NA,NA,true,NA,NA,true,NA,NA,NA,true,NA,true,NA,true,NA,true,NA,NA
175 000,72 290km,09.2016,Essence,Automatique,26cv,Traction,Coupé,09.12.2024,Sfax,Mercedes-Benz,Classe A,Noir,Noir,Cuir intégral,5,4,1991cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
175 000,77 986km,06.2021,Hybride rechargeable essence,Automatique,8cv,Propulsion,SUV/4x4,09.12.2024,Sfax,Audi,Q3,Gris argent,Gris,Tissu,5,4,1498cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,NA,true,NA,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true
155 000,2 395km,05.2023,Essence,Automatique,7cv,Traction,Citadine,09.12.2024,Sfax,Volkswagen,Golf 8,Blanc,Gris,Tissu,5,4,1499cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,NA,true,NA,true,true,true,NA,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
170 000,5 496km,06.2024,Hybride rechargeable essence,Automatique,8cv,Intégrale,Citadine,09.12.2024,Sfax,Volkswagen,Golf 8,Noir,Noir,Cuir intégral,5,4,2000cm³,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
150 000,75 356km,09.2020,Hybride rechargeable essence,Automatique,6cv,Intégrale,Berline,09.12.2024,Sfax,Mercedes-Benz,CLA,Noir,Noir,Cuir intégral,5,4,1332cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
120 000,82 648km,07.2020,Hybride diesel,Automatique,7cv,Propulsion,Autres,09.12.2024,Sfax,Hyundai,Tucson,Noir,Noir,Cuir intégral,5,4,1598cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,NA,NA,true,NA,NA,true,true,true,true,true,true,true,NA,true,true,NA,true,true,NA,true,true,true,true,true,true,true,true,NA,true,true
165 000,63 139km,06.2019,Hybride essence,Automatique,10cv,Propulsion,Berline,09.12.2024,Sfax,Mercedes-Benz,Classe C,Noir,Gris,Tissu,5,4,1497cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
55 000,144 790km,03.2019,Diesel,Manuelle,5cv,Propulsion,Autres,09.12.2024,Sfax,Peugeot,Partner,Blanc,Gris,Tissu,2,2,1560cm³,true,true,true,true,true,true,true,true,true,true,true,NA,NA,NA,NA,true,NA,true,NA,true,true,true,NA,NA,NA,NA,NA,NA,true,true,true,NA,NA,true,NA,true,true,true,NA,NA,NA,NA,NA,true,true,NA,true,NA,true,true,NA,NA,true,NA,NA,true,NA,true,true,NA,NA,true,NA,true,NA,true,NA,true
152 000,82 809km,03.2016,Diesel,Automatique,10cv,Intégrale,SUV/4x4,09.12.2024,Sfax,Land Rover,Range Rover Evoque,Noir,Noir,Cuir intégral,5,4,1999cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,NA,true,NA,true,true,true,NA,true,true,true,true,NA,true,true,NA,true,true,NA,true,true,true,NA,true,true,true,true,true,true,true
63 000,14 924km,06.2023,Essence,Manuelle,6cv,Traction,Monospace,09.12.2024,Sfax,Nissan,Townstar,Blanc,Noir,Cuir intégral,3,2,1332cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,NA,true,true,true,NA,NA,NA,NA,NA,true,true,true,true,true,true,true,NA,true,true,true,NA,NA,NA,NA,NA,true,true,NA,true,true,true,true,NA,true,true,NA,NA,true,NA,true,true,NA,true,NA,NA,true,NA,true,true,NA
365 000,26 997km,07.2023,Hybride essence,Automatique,12cv,Intégrale,SUV/4x4,09.12.2024,Sfax,Mercedes-Benz,GLC Coupé,Gris argent,Noir,Cuir intégral,5,4,1999cm³,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,NA,true,NA,NA,true,true,NA,true,true,true,true,NA,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true
65 000,219 000km,06.2012,Diesel,Automatique,16cv,Propulsion,Berline,09.12.2024,Tunis,Mercedes-Benz,Classe C,Autre,Noir,Cuir partiel,5,5,2987cm³,true,true,true,true,NA,true,true,true,true,true,true,true,NA,true,true,true,true,true,true,NA,true,NA,true,NA,true,true,true,NA,NA,true,NA,NA,NA,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,true,true,true,true,NA,NA
38 500,135 000km,11.2021,Essence,Manuelle,5cv,Traction,Coupé,09.12.2024,Ben Arous,Renault,Clio,Gris argent,Noir,Tissu,5,5,1000cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55 000,102 658km,10.2021,Diesel,Manuelle,5cv,Traction,SUV/4x4,09.12.2024,Sfax,Dacia,Duster,Gris anthracite,Gris,Tissu,5,5,1461cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52 000,91 000km,01.2013,Essence,Manuelle,5cv,Traction,Citadine,09.12.2024,Sfax,Audi,A1 Sportback,Blanc,Gris,Tissu,5,5,1197cm³,true,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,true,true,true,NA,true,true,NA,NA,NA,NA,true,NA,true,NA,NA,true,NA,NA,true,NA,NA,true,NA,NA,NA,true,NA,NA,true,NA,NA,NA,true,true,true,NA,NA,true,NA,true,true,NA,true,NA,true,true,true,NA,NA,true,true,NA,NA
118 000,122 000km,10.2019,Essence,Automatique,7cv,Traction,Coupé,09.12.2024,Ariana,BMW,Série 4 Gran Coupé,Bleu,Noir,Alcantara,5,4,1499cm³,true,true,true,true,true,true,true,true,true,true,true,true,NA,true,true,true,true,NA,NA,true,true,true,true,NA,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,NA,NA,NA,NA,NA,NA,NA,true,NA,true,NA,NA,NA,NA,true,NA,true,NA,true,true,true,true,true,true,NA,true,true,true,true,true
320 000,49 000km,11.2020,Essence,Automatique,28cv,Intégrale,Coupé,09.12.2024,Nabeul,Mercedes-Benz,Classe C,Gris argent,Noir,Alcantara,4,3,3000cm³,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,true,NA,NA,true,true,true,true,NA,true,true,true,true,true,true,NA,NA,true,true,true,true,true,true,NA,true,true,true,true,NA,true,true,true,true,true,true,true,true,true,true,true,true
46 000,85 000km,12.2022,Essence,Manuelle,4cv,Traction,Citadine,09.12.2024,Ben Arous,Hyundai,Grand i10,Noir,Noir,Tissu,5,4,900cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53 500,57 000km,01.2022,Essence,Automatique,6cv,Traction,SUV/4x4,09.12.2024,Nabeul,Chery,Tiggo 3X,Noir,Noir,Similicuir,5,5,998cm³,true,true,true,NA,true,true,true,true,NA,NA,NA,true,NA,NA,true,true,true,NA,NA,NA,true,NA,true,NA,NA,true,true,NA,true,NA,NA,true,true,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,true,true,true,true,NA,NA,true,true,true,true,NA,true,NA,true,true,true,NA,true,true,true,NA,NA
28 500,78 000km,01.2014,Essence,Manuelle,5cv,Traction,Compacte,09.12.2024,Tunis,Ford,Figo,Gris argent,Gris,Tissu,5,5,1200cm³,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,true,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,true,true,NA,NA,NA,NA,NA,true,NA,true,NA,NA
